channel,source,type,convo,direction,user,contact,text,tags,convoCreatedAt,itemCreatedAt,external,firstReplyTimeSecs,firstReplyTimeMins
twitter,message,tweet,https://reply.buffer.com/conversations/WzO6K5YEYQABEM7Z,inbound,,meka_floss (meka),"""<a class=""tweet-url username"" href=""https://twitter.com/RandomFFUser"" data-screen-name=""RandomFFUser"" target=""_blank"" rel=""nofollow"">@RandomFFUser</a> <a class=""tweet-url username"" href=""https://twitter.com/antranigv"" data-screen-name=""antranigv"" target=""_blank"" rel=""nofollow"">@antranigv</a> <a class=""tweet-url username"" href=""https://twitter.com/mozilla"" data-screen-name=""mozilla"" target=""_blank"" rel=""nofollow"">@mozilla</a> <a class=""tweet-url username"" href=""https://twitter.com/firefox"" data-screen-name=""firefox"" target=""_blank"" rel=""nofollow"">@firefox</a> about:crashes says ""Invalid URL"", and I have ""browser.tabs.crashReporting.sendReport"" set to true in about:config. I never saw crash reporter described in <a href=""https://t.co/lLCIlI7q5x"" target=""_blank"" title=""https://support.mozilla.org/en-US/kb/mozillacrashreporter"" rel=""nofollow""><span class='tco-ellipsis'><span style='position:absolute;left:-9999px;'>&nbsp;</span></span><span style='position:absolute;left:-9999px;'>https://</span><span class='js-display-url'>support.mozilla.org/en-US/kb/mozil</span><span style='position:absolute;left:-9999px;'>lacrashreporter</span><span class='tco-ellipsis'><span style='position:absolute;left:-9999px;'>&nbsp;</span>…</span></a>. I did set ""browser.privatebrowsing.autostart"" to true, so it might be the culprit. What now?""","EN,AoA,No Action Taken,WebDev",2018-06-27 16:23:46,2018-06-29 8:15:31,https://twitter.com/statuses/1012610500562243585,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzO6K5YEYQABEM7Z,inbound,,meka_floss (meka),"""@RandomFFUser @antranigv @mozilla @firefox grep -ri crash /usr/ports/www/firefox: https://t.co/lYOv6RQRou so I don't believe it's disabled by port. Maybe there's some #ifdef (or however it's done in rust) in the code.""","EN,AoA,No Action Taken,WebDev",2018-06-27 16:23:46,2018-06-29 11:00:14,https://twitter.com/statuses/1012651951614513158,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzO6K5YEYQABEM7Z,inbound,,meka_floss (meka),"""@RandomFFUser @antranigv @mozilla @firefox This is all I see https://t.co/20C6qi5xzN""","EN,AoA,No Action Taken,WebDev",2018-06-27 16:23:46,2018-06-29 11:14:28,https://twitter.com/statuses/1012655534149914625,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzO6K5YEYQABEM7W,inbound,,meka_floss (meka),"""I wish anybody from @mozilla tried to run @firefox on #FreeBSD for a week. It's breaking like hell here, guys!""","EN,AoA,No Action Taken,Video,Help Me",2018-06-27 16:23:46,2018-06-27 16:23:46,https://twitter.com/statuses/1012008598195535872,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzO6K5YEYQABEM7W,inbound,,meka_floss (meka),"""<a class=""tweet-url username"" href=""https://twitter.com/antranigv"" data-screen-name=""antranigv"" target=""_blank"" rel=""nofollow"">@antranigv</a> <a class=""tweet-url username"" href=""https://twitter.com/mozilla"" data-screen-name=""mozilla"" target=""_blank"" rel=""nofollow"">@mozilla</a> <a class=""tweet-url username"" href=""https://twitter.com/firefox"" data-screen-name=""firefox"" target=""_blank"" rel=""nofollow"">@firefox</a> No idea, but I see ""restore tab"" at least 5 times a day, and at least once a day it just crashes.""","EN,AoA,No Action Taken,Press Release,Help Me",2018-06-27 16:23:46,2018-06-28 14:55:37,https://twitter.com/statuses/1012348800835387392,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzO6K5YEYQABEM7W,inbound,,meka_floss (meka),"""@RandomFFUser @antranigv @mozilla @firefox about:crashes says ""Invalid URL"", and I have ""browser.tabs.crashReporting.sendReport"" set to true in about:config. I never saw crash reporter described in https://t.co/lLCIlI7q5x. I did set ""browser.privatebrowsing.autostart"" to true, so it might be the culprit. What now?""","EN,AoA,No Action Taken,Press Release",2018-06-27 16:23:46,2018-06-29 8:15:31,https://twitter.com/statuses/1012610500562243585,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzO6K5YEYQABEM7W,inbound,,meka_floss (meka),"""@RandomFFUser @antranigv @mozilla @firefox Let's say you want to disable it. How would you do it? I mean, I'd like to take a look at firefox port and see if it's disabled.""","EN,AoA,No Action Taken,Help Me,Fan Luv,Not Fan Luv",2018-06-27 16:23:46,2018-06-29 10:47:51,https://twitter.com/statuses/1012648838119743488,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzO6K5YEYQABEM7W,inbound,,meka_floss (meka),"""@vmisev @mozilla @firefox Not even poudriere packages, only FreeBSD provided ones""","EN,AoA,No Action Taken,Help Me,Fan Luv,Not Fan Luv",2018-06-27 16:23:46,2018-07-01 21:24:12,https://twitter.com/statuses/1013533754776801281,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzO37QjgugABXBLm,inbound,,TheRealPomax (Pomax),"""Does anyone know how to make a canvas element either show in @firefox's reader mode, or how to make it show a fall-through image without weird javascript to remove that in not-reader-mode?""","EN,AoA,No Action Taken,Help Me,Fan Luv,Not Fan Luv",2018-06-27 16:14:36,2018-06-27 16:14:36,https://twitter.com/statuses/1012006288832647169,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzO3nOMllgABa5DM,inbound,,KZeni (Kurt Zenisek),"""@FxTestPilot Made @firefox Color themes for macOS Mojave's Light &amp; Dark modes.

Light: https://t.co/CLW8ocOcA2
Dark: https://t.co/rA9OpaNOR4

Possibly consider adding to the presets? Otherwise, feel free to share/update/etc. https://t.co/wgDfatoI9M""","EN,AoA,No Action Taken,Help Me,Fan Luv,Not Fan Luv",2018-06-27 16:13:15,2018-06-27 16:13:15,https://twitter.com/statuses/1012005949626834944,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzO3ZXQ6gwABHDi_,inbound,,Rbrodyb (Robert broderick),"""@firefox note checkmark number 4""","EN,AoA,No Action Taken",2018-06-27 16:12:19,2018-06-27 16:12:19,https://twitter.com/statuses/1012005715928547330,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzO3WXQ6gwABHDi7,inbound,,KZeni (Kurt Zenisek),"""@FxTestPilot Made @firefox Color themes for macOS Mojave's Light &amp; Dark modes.

Light: https://t.co/CLW8ocOcA2
Dark: https://t.co/rA9OpaNOR4

Possibly consider adding to the presets? Otherwise, feel free to share/update/etc.""","EN,AoA,No Action Taken",2018-06-27 16:12:07,2018-06-27 16:12:07,https://twitter.com/statuses/1012005667450904577,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzO2hHQ6gwABHDih,inbound,,acedtect (Tom Merritt),"""@Barack_McBush @firefox @googlechrome @JoshDWalrath @GinaGrad @gigastacey @ChromiumDev @TekSavvyCSR Weird. Works fine for me. There are some Chromecast and Home outages too. Wonder if it's related.""","EN,AoA,No Action Taken",2018-06-27 16:08:28,2018-06-27 16:08:28,https://twitter.com/statuses/1012004745697849344,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzO2hHQ6gwABHDih,inbound,,acedtect (Tom Merritt),"""@Barack_McBush @firefox @googlechrome @JoshDWalrath @GinaGrad @gigastacey @ChromiumDev @TekSavvyCSR https://t.co/CGf3RxCDaE""","EN,AoA,No Action Taken",2018-06-27 16:08:28,2018-06-27 16:11:28,https://twitter.com/statuses/1012005500324478977,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzO19eMllgABa5CL,inbound,,nvemb3r (Zack✌️),"""If you are trying to use your U2F key on Twitter, make sure you set security.webauth.u2f to True in @firefox.""","EN,AoA,No Action Taken",2018-06-27 16:06:12,2018-06-27 16:06:12,https://twitter.com/statuses/1012004174794514432,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzO1pOMllgABa5B4,inbound,,ponchodogo (tim timmer),"""@firefox not true""","EN,AoA,No Action Taken",2018-06-27 16:04:50,2018-06-27 16:04:50,https://twitter.com/statuses/1012003833877356544,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzO1NXQ6gwABHDht,inbound,,chewcudda (Chewcudda),"""@HardOCP hey, @firefox I can't load HardOCP's links or even their main page in Firefox V61. I fired up IE11 and their page works fine over there.""","EN,AoA,No Action Taken",2018-06-27 16:02:59,2018-06-27 16:02:59,https://twitter.com/statuses/1012003369181896704,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzO1NXQ6gwABHDht,inbound,,chewcudda (Chewcudda),"""@HardOCP @firefox As soon as I sent the tweet, FF was able to load their page.""","EN,AoA,No Action Taken",2018-06-27 16:02:59,2018-06-27 16:04:16,https://twitter.com/statuses/1012003690293547009,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzO1NXQ6gwABHDht,inbound,,chewcudda (Chewcudda),"""@HardOCP @firefox I didn't think it was you. I barely got FF61 this morning. Whatever that new version needs appears to still be percolating its way around the 'net.""","EN,AoA,No Action Taken",2018-06-27 16:02:59,2018-06-27 17:15:12,https://twitter.com/statuses/1012021540647399424,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzO1HeMllgABa5Bc,inbound,,TillaViko (Viko Tilla),"""Cada día me gusta mas la función de lectura de @firefox. +10""","EN,AoA,No Action Taken",2018-06-27 16:02:35,2018-06-27 16:02:35,https://twitter.com/statuses/1012003268086648833,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOzy3Q6gwABHDf3,inbound,,Barack_McBush (The International House of Kanye_Trump.💎),"""This @firefox problem has me stumped, https://t.co/j0R2cPXbBm search no longer works on any computer/Firefox browser, ""https://t.co/h7jeKefH1F"" &amp; @googlechrome browser works fine. Pic attached. Any ideas? @JoshDWalrath @acedtect @GinaGrad @gigastacey @ChromiumDev @TekSavvyCSR https://t.co/tkgzogEUQd""","EN,AoA,Nightly",2018-06-27 15:56:57,2018-06-27 15:56:57,https://twitter.com/statuses/1012001849954787328,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOzy3Q6gwABHDf3,inbound,,Barack_McBush (The International House of Kanye_Trump.💎),"""@acedtect @firefox @googlechrome @JoshDWalrath @GinaGrad @gigastacey @ChromiumDev @TekSavvyCSR Thanks Tom, I hope that's it.""","EN,AoA,Help Me,Fan Luv,Video",2018-06-27 15:56:57,2018-06-27 16:15:20,https://twitter.com/statuses/1012006476108484608,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOzy3Q6gwABHDf3,outbound,,Barack_McBush (The International House of Kanye_Trump.💎),"""@Barack_McBush @acedtect @googlechrome @JoshDWalrath @GinaGrad @gigastacey @ChromiumDev @TekSavvyCSR Do you have Avast? If so, it might be intercepting secure connections by default! Check this out for more info: https://t.co/ABsRBttmFf""","EN,AoA,Help Me,Fan Luv,Video",2018-06-27 15:56:57,2018-06-27 20:44:52,https://twitter.com/statuses/1012074304769544193,17275,287.9166667
twitter,message,tweet,https://reply.buffer.com/conversations/WzOzy3Q6gwABHDf3,inbound,,Barack_McBush (The International House of Kanye_Trump.💎),"""@firefox @acedtect @googlechrome @JoshDWalrath @GinaGrad @gigastacey @ChromiumDev @TekSavvyCSR Yes, I did. That was the problem. Thank you very much. Hey @avast_antivirus notice I wrote ""did"", You just lost a long time user, fix your stuff.""","EN,AoA,Help Me,Fan Luv,Video",2018-06-27 15:56:57,2018-06-27 21:04:46,https://twitter.com/statuses/1012079312126775299,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOxJpYEYQABEM00,inbound,,KellyWo_iamreal (Kelly Wolf),"""THIS IS GREAT!  So I download this..and can go out to eat and have protection against harassers that target Trump Supporters.    YAY !  Thanks Firefox 😄😜😎 https://t.co/lOxiICiZTA""","EN,AoA,Help Me,Android",2018-06-27 15:45:41,2018-06-27 15:45:41,https://twitter.com/statuses/1011999013204307969,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOxDpYEYQABEM0v,inbound,,mr_goodwin (Mark Goodwin),"""@apowers313 @jamespugjones @lewiada @Twitter @chrome @firefox @FirefoxNightly I'm not aware of that changing. Which is to say, if it changed it wasn't me!""","EN,AoA,Help Me,Android",2018-06-27 15:45:15,2018-06-27 15:45:15,https://twitter.com/statuses/1011998906228596736,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOwl-MllgABa49x,inbound,,KellyWo_iamreal (Kelly Wolf),"""@firefox Can this be used while going out to eat?  Against harassment? That would be great!""","EN,AoA,Help Me,Android",2018-06-27 15:43:18,2018-06-27 15:43:18,https://twitter.com/statuses/1011998414207414273,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOwl-MllgABa49x,inbound,,KellyWo_iamreal (Kelly Wolf),"""@Skarn222 @firefox I was kidding.  Maybe a bad joke.  
😦""","EN,AoA,Help Me,Android",2018-06-27 15:43:18,2018-06-30 2:42:07,https://twitter.com/statuses/1012888984689758208,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOwN3Q6gwABHDd1,inbound,,abraham (Abraham Williams),"""@jsphbrhn @rahulrc @stevesi For years Safari was the new IE. It's only recently they actually started shipping modern features. @firefox is doing awesome stuff as well.""","EN,AoA,Help Me,Android",2018-06-27 15:41:41,2018-06-27 15:41:41,https://twitter.com/statuses/1011998008379150337,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOvsXQ6gwABHDdt,inbound,,abrahammast (Abraham Mast),"""Hey @firefox! Love you guys, but your ads are really weak. I'm an animator and graphic designer. Hit me up if you want some new cool ads ;) https://t.co/w9rvtHocMQ""","EN,AoA,Help Me",2018-06-27 15:39:27,2018-06-27 15:39:27,https://twitter.com/statuses/1011997444891082754,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOvPnQ6gwABHDdl,inbound,,Velhost_fr (Vélhost 🐧 🚀 🌐),"""Bonjour @firefox_FR, pourquoi Firefox fait une redirection automatique vers le HTTPS sur un sous-domaine en HTTP sous prétexte qu'un autre sous-domaine du même domaine est en HTTPS? Comment désactiver cette «fonctionnalité»? Merci d'avance.""","EN,AoA,Help Me",2018-06-27 15:37:33,2018-06-27 15:37:33,https://twitter.com/statuses/1011996966312607744,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOvPnQ6gwABHDdl,outbound,Christophe Villeneuve,Velhost_fr (Vélhost 🐧 🚀 🌐),"""@Velhost_fr bonjour, est ce que vous avez le problème pour tous les sites internets ? est ce que vous pouvez nous faire parvenir les URL pour que nous puissions vérifier et vous répondre le mieux possible ? merci -CV""","EN,AoA,Help Me",2018-06-27 15:37:33,2018-06-28 16:21:33,https://twitter.com/statuses/1012370426603991040,89040,1484
twitter,message,tweet,https://reply.buffer.com/conversations/WzOvPnQ6gwABHDdl,inbound,,Velhost_fr (Vélhost 🐧 🚀 🌐),"""@firefox_FR Bonjour, merci pour votre réponse. Par exemple, j'ai deux sites Web (page html derrière) : https://t.co/Lf3Aq5bAMQ et https://t.co/riZTrduWKv. Avec #Firefox 61.0.1 sous #Ubuntu 16.04LTS, si  je visite le deuxième site, je ne peux plus visiter le premier en HTTP.""","EN,AoA,Help Me",2018-06-27 15:37:33,2018-07-16 12:33:32,https://twitter.com/statuses/1018836028398948354,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOvPnQ6gwABHDdl,outbound,Christophe Villeneuve,Velhost_fr (Vélhost 🐧 🚀 🌐),"""@Velhost_fr bonjour, je pense qu'il s'agisse de la configuration de votre serveur ou du VirtualHost, qu'il faudrait analyser. Cordialement -CV""","EN,AoA,Help Me",2018-06-27 15:37:33,2018-07-18 15:03:11,https://twitter.com/statuses/1019598461271003136,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOvPnQ6gwABHDdl,inbound,,Velhost_fr (Vélhost 🐧 🚀 🌐),"""@firefox_FR Bonjour, merci pour votre réponse. Il est effectivement possible que la configuration du VirtualHost soit en cause mais j'aimerai savoir quel header #Firefox prend en compte pour expliquer ce comportement.""","EN,AoA,Help Me",2018-06-27 15:37:33,2018-07-18 15:42:29,https://twitter.com/statuses/1019608353763405824,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOvPnQ6gwABHDdl,outbound,Christophe Villeneuve,Velhost_fr (Vélhost 🐧 🚀 🌐),"""@Velhost_fr Bonjour, le navigateur affiche les informations qui lui est envoyé par le serveur.  Cordialement -CV""","EN,AoA,Help Me",2018-06-27 15:37:33,2018-07-19 7:29:10,https://twitter.com/statuses/1019846594705920000,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOqtaFPGwABFYTq,inbound,,BookBitch (Stacy Alesi),"""@firefox Passwords aren't syncing across devices. I am logged in &amp; everything else (bookmarks, addresses, autofill all syncing) Help on this is nonexistant - can YOU help? Thanks!""","EN,AoA,Help Me",2018-06-27 15:17:40,2018-06-27 15:17:40,https://twitter.com/statuses/1011991964777172992,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOqtaFPGwABFYTq,outbound,Rachel McGuigan,BookBitch (Stacy Alesi),"""@BookBitch Sure no problem. Please check two places in your settings on all devices Preferences &gt; Privacy and Security &gt; please make sure [x] Remember logins and passwords for websites is checked. You already mentioned Logins is checked under Firefox Sync. - RM https://t.co/kz8t3XLC7k""","EN,AoA,Help Me",2018-06-27 15:17:40,2018-06-28 23:39:48,https://twitter.com/statuses/1012480714669985793,116528,1942.133333
twitter,message,tweet,https://reply.buffer.com/conversations/WzOqtaFPGwABFYTq,outbound,Rachel McGuigan,BookBitch (Stacy Alesi),"""@BookBitch So next, please check ""Saved Logins..."" to see listed passwords on desktop devices. Then make sure that 'master password' is disabled. Passwords will not sync if you have a master password set and are syncing to a mobile device.  - RM https://t.co/kz8t3XLC7k""","EN,AoA,Help Me",2018-06-27 15:17:40,2018-06-28 23:41:30,https://twitter.com/statuses/1012481145987100673,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOp4XQ6gwABHDaY,inbound,,Ground_Steecks (Me_tecK),"""@Firefox’s new Monitor service will let you know if you’ve been #hacked. 

https://t.co/Ir5Lh5LAol""","EN,AoA,Help Me",2018-06-27 15:12:18,2018-06-27 15:12:18,https://twitter.com/statuses/1011990612168626177,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOoDCrH4gAByxyU,inbound,,jamespugjones (J.C. Jones),"""@lewiada @apowers313 @Twitter @chrome @firefox @FirefoxNightly Ooh, it is WebAuthn?""","EN,AoA,Help Me",2018-06-27 15:06:00,2018-06-27 15:06:00,https://twitter.com/statuses/1011989026906099712,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOoDCrH4gAByxyU,inbound,,jamespugjones (J.C. Jones),"""@apowers313 @lewiada @Twitter @chrome @firefox @FirefoxNightly I don't believe it is turned on. (I'm currently out on leave, not tracking work.)""","EN,AoA,Help Me",2018-06-27 15:06:00,2018-06-27 15:33:54,https://twitter.com/statuses/1011996049492271104,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOnV6FPGwABFYRx,inbound,,mihdan (Кобзарёв Михаил),"""@pepelsbey @firefox @MozWebCompat Сижу на Opera 12 и не понимаю вашего спора""","EN,AoA,Help Me",2018-06-27 15:03:11,2018-06-27 15:03:11,https://twitter.com/statuses/1011988316240171008,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOmmyrH4gAByxxd,inbound,,_Nordix_ (André Nordix Nordahn),"""@firefox Hello! Since the update to the latest version, certain sites doesn't want to load, with the error ""SSL_ERROR_RX_RECORD_TOO_LONG"". mainly it's google sites, but i've also had trouble with other sites. what to do? I'd like to be able to use the only browser i can use.""","EN,AoA,Help Me",2018-06-27 15:00:42,2018-06-27 15:00:42,https://twitter.com/statuses/1011987691125334017,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOmmyrH4gAByxxd,inbound,,_Nordix_ (André Nordix Nordahn),"""@MadSamurai @firefox Nope, can't even open Google""","EN,AoA,Help Me",2018-06-27 15:00:42,2018-06-27 16:55:15,https://twitter.com/statuses/1012016520824786946,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOmmyrH4gAByxxd,outbound,,_Nordix_ (André Nordix Nordahn),"""@_Nordix_ @MadSamurai Do you all happen to have Avast? It might be intercepting secure connections by default, which is something you'll need to change in your Avast or AVG settings. Check this out for more info: https://t.co/ABsRBtbLgF""","EN,AoA,Help Me",2018-06-27 15:00:42,2018-06-27 20:43:22,https://twitter.com/statuses/1012073927646928896,20560,342.6666667
twitter,message,tweet,https://reply.buffer.com/conversations/WzOmmyrH4gAByxxd,inbound,,_Nordix_ (André Nordix Nordahn),"""@firefox @MadSamurai Indeed I do use Avast, and this seems to have solved the issue for now!""","EN,AoA,Help Me",2018-06-27 15:00:42,2018-06-27 20:46:45,https://twitter.com/statuses/1012074779468292097,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOmmyrH4gAByxxd,inbound,,_Nordix_ (André Nordix Nordahn),"""@avast_antivirus @firefox I put the settings back the way they were before just now, and it's working for me. Glad the issue is resolved, thanks for your hard work folks!""","EN,AoA,Help Me",2018-06-27 15:00:42,2018-07-02 20:53:28,https://twitter.com/statuses/1013888409662840832,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOjj3AbzQAB1UMx,inbound,,jphogan (Jeremy Hogan),"""Had to do a recent #cssgrid project and, I have to say, the @firefox grid inspector was invaluable! Would've been such a pain without it. #css #css3 #webdev https://t.co/FOQfT5VogV""","EN,AoA,Help Me",2018-06-27 14:47:41,2018-06-27 14:47:41,https://twitter.com/statuses/1011984416523145216,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOjGnAbzQAB1UMi,inbound,,davidnaviaweb (David Navia),"""Estoy pensando seriamente en mudarme de nuevo a @firefox, en su versión Quantum, al menos para mi trabajo diario. Las DevTools son idénticas a las de Chrome y el rendimiento es espectacular.""","EN,AoA,Help Me",2018-06-27 14:45:45,2018-06-27 14:45:45,https://twitter.com/statuses/1011983929283399680,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOjGnAbzQAB1UMi,inbound,,davidnaviaweb (David Navia),"""@jdevelopia @firefox No lo he pillado, pero es que llevo ya varios días sin dormir apenas""","EN,AoA,Help Me",2018-06-27 14:45:45,2018-06-28 12:03:14,https://twitter.com/statuses/1012305419753132033,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOjGnAbzQAB1UMi,inbound,,davidnaviaweb (David Navia),"""@jdevelopia @firefox Claro, su nombre es Firefox Quantum https://t.co/hCNOkKHElr""","EN,AoA,Help Me",2018-06-27 14:45:45,2018-06-28 12:33:17,https://twitter.com/statuses/1012312981164740608,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOjGnAbzQAB1UMi,outbound,Miguel Useche,davidnaviaweb (David Navia),"""@davidnaviaweb Te invitamos a probar Firefox Quantum, el rendimiento es superior y podrás hacer muchas cosas con sus Dev Tools https://t.co/lxDf6XhAkw -MU""","EN,AoA,Help Me",2018-06-27 14:45:45,2018-07-04 16:10:13,https://twitter.com/statuses/1014541902832685057,609868,10164.46667
twitter,message,tweet,https://reply.buffer.com/conversations/WzOhuSrH4gAByxux,inbound,,_barsoom (Jim Cole),"""@firefox Slow down @firefox you are going TOO FAST""","EN,AoA,Fan Luv,Help Me,Solved",2018-06-27 14:39:18,2018-06-27 14:39:18,https://twitter.com/statuses/1011982307387936768,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOg1yrH4gAByxuW,inbound,,cjfeisty (courtney van ness),"""why would you break up with your equally hot boyfriend that's loyal and doesn't fail you to go to someone who is known to fuck up and has for years 🤔 https://t.co/GVgOWvvSgo""","EN,AoA,Fan Luv,Help Me,Not Fan Luv,Pending",2018-06-27 14:36:07,2018-06-27 14:36:07,https://twitter.com/statuses/1011981504732426240,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOgS-MllgABa41j,inbound,,_marcusherrmann (Marcus Herrmann),"""While y'all watch world cup ⚽️ I sent out a new newsletter, featuring @firefox's #a11y dev tools, an article from @AxessLab, ""Built to last"" from @helloanselm and my summary page https://t.co/OcN8Jw2olN. Read: https://t.co/hHHJhg1EC8 and/or subscribe: https://t.co/278JQ02iW0""","EN,AoA,Fan Luv,Help Me,Not Fan Luv,Pending",2018-06-27 14:33:47,2018-06-27 14:33:47,https://twitter.com/statuses/1011980918418964481,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOegSrH4gAByxtI,inbound,,silvercomet21 (Cora),"""This is ridiculous @firefox. I can't watch a live stream since allegedly my device doesn't support video. Thanks to #InternetExlorer I in fact can watch it. 😛""","EN,AoA,Fan Luv,Help Me,Not Fan Luv,Pending",2018-06-27 14:26:08,2018-06-27 14:26:08,https://twitter.com/statuses/1011978994126815233,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOegSrH4gAByxtI,inbound,,silvercomet21 (Cora),"""@guigs_mozilla @firefox Thanks. But this is exactly my problem. The need to use plugins is annoying and not user-friendly IMO.""","EN,AoA,Fan Luv,Help Me,Not Fan Luv,Pending",2018-06-27 14:26:08,2018-06-28 8:58:20,https://twitter.com/statuses/1012258887314132992,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOegSrH4gAByxtI,inbound,,silvercomet21 (Cora),"""@guigs_mozilla @firefox No, on my computer.""","EN,AoA,Fan Luv,Help Me,Not Fan Luv,Pending",2018-06-27 14:26:08,2018-06-28 20:20:31,https://twitter.com/statuses/1012430564232744961,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOc-SrH4gAByxsg,inbound,,ryanfb (Ryan Baumann),"""Short new blog post: Browsing With Privacy in 2018. How I've switched to @Firefox to try to optimize for greater privacy on the web. https://t.co/lkkAgB6zoa""","EN,AoA,Fan Luv,Help Me,Not Fan Luv,Pending",2018-06-27 14:19:36,2018-06-27 14:19:36,https://twitter.com/statuses/1011977349829709824,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzObyirH4gAByxsE,inbound,,jeremyabrahams (Jeremy Abrahams),"""@firefox 61 accessibility inspector is pretty amazing!""","EN,AoA,Fan Luv",2018-06-27 14:14:32,2018-06-27 14:14:32,https://twitter.com/statuses/1011976076183113730,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzObxKFPGwABFYLy,inbound,,APHfortheBlind (APH),"""Learn more about the Accessibility Tool Inspector for developers by @firefox 
https://t.co/AUFLRuvVH7""","EN,AoA,Fan Luv",2018-06-27 14:14:27,2018-06-27 14:14:27,https://twitter.com/statuses/1011976055358451712,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzObq6FPGwABFYLt,inbound,,bu7emaid (عبدالله بوشليبي),"""@Warcraft @Snoshage You sure it's not @firefox ?""","EN,AoA,Fan Luv",2018-06-27 14:13:57,2018-06-27 14:13:57,https://twitter.com/statuses/1011975929793572865,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOa-yrH4gAByxrg,inbound,,benchrs (Benchmark website),"""[BROWSERI] Šta je novo u @firefox 61? 

Promene u search engine-u, promene u kretanju kroz tabove, promene u ...

Pa, da ne otkrivamo odmah baš sve. 

https://t.co/OHKmhTqwUN""","EN,AoA,Fan Luv",2018-06-27 14:10:25,2018-06-27 14:10:25,https://twitter.com/statuses/1011975039057580032,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOaqqFPGwABFYLD,inbound,,Caiway (Caiway),"""@WimBroer1 Je kan eventueel Firefox versie 47 of Safari for Windows proberen. ^DB""","EN,AoA,Crashes,Solved,Help Me",2018-06-27 14:08:47,2018-06-27 14:08:47,https://twitter.com/statuses/1011974628749832197,,
twitter,message,tweet,https://reply.buffer.com/conversations/WzOZ5KFPGwABFYKh,inbound,,lewiada (Adam Lewis),"""@apowers313 @Twitter @chrome @firefox I'm using my security key with Twitter on Firefox nightly.""","EN,AoA,Crashes,Solved,Help Me",2018-06-27 14:02:40,2018-06-27 14:02:40,https://twitter.com/statuses/1011973088983048192,,
